EmployeeID,Salary
EMP02542,15940.22
EMP02543,3996.06
EMP02544,20891.14
EMP02545,15770.44
EMP02546,19830.95
EMP02547,3207.84
EMP02548,19820.95
EMP02549,4623.46
EMP02550,22870.40
EMP02551,14847.67
EMP02552,8886.32
EMP02553,11718.36
EMP02554,17277.61
EMP02555,20038.61
EMP02556,27843.06
EMP02557,11346.49
EMP02558,7239.72
EMP02559,26245.48
EMP02560,13710.24
EMP02561,18992.81
EMP02562,29738.09
EMP02563,7861.43
EMP02564,26339.39
EMP02565,29224.53
EMP02566,21525.78
EMP02567,24276.87
EMP02568,19869.20
EMP02569,13643.13
EMP02570,22647.38
EMP02571,13341.28
EMP02572,20876.24
EMP02573,10600.30
EMP02574,14067.02
EMP02575,19982.44
EMP02576,27253.77
EMP02577,21155.06
EMP02578,5988.78
EMP02579,27196.17
EMP02580,28415.96
EMP02581,20619.35
EMP02582,18316.16
EMP02583,22661.52
EMP02584,28334.54
EMP02585,12003.11
EMP02586,24403.36
EMP02587,4872.15
EMP02588,15167.07
EMP02589,9727.66
EMP02590,8800.74
EMP02591,6904.00
EMP02592,5833.57
EMP02593,14127.49
EMP02594,19090.60
EMP02595,3762.92
EMP02596,6837.84
EMP02597,14505.71
EMP02598,11146.50
EMP02599,12672.47
EMP02600,26914.63
EMP02601,29847.17
EMP02602,17230.71
EMP02603,12673.25
EMP02604,18711.37
EMP02605,26726.05
EMP02606,7268.76
EMP02607,11509.28
EMP02608,3685.05
EMP02609,26470.96
EMP02610,4409.07
EMP02611,27975.52
EMP02612,26710.09
EMP02613,19270.77
EMP02614,20587.53
EMP02615,15692.31
EMP02616,19552.41
EMP02617,6618.18
EMP02618,3273.28
EMP02619,19658.43
EMP02620,18367.70
EMP02621,3295.81
EMP02622,16871.62
EMP02623,22913.98
EMP02624,21728.68
EMP02625,9010.73
EMP02626,24403.31
EMP02627,4217.32
EMP02628,7376.43
EMP02629,24778.74
EMP02630,19067.42
EMP02631,16807.64
EMP02632,8925.15
EMP02633,5248.28
EMP02634,21125.15
EMP02635,16085.11
EMP02636,10127.72
EMP02637,15336.76
EMP02638,4217.59
EMP02639,7395.39
EMP02640,14030.81
EMP02641,15828.23
EMP02642,13748.47
EMP02643,19053.19
EMP02644,16414.16
EMP02645,12951.57
EMP02646,21325.33
EMP02647,21281.86
EMP02648,25317.35
EMP02649,19422.20
EMP02650,15458.85
EMP02651,21881.51
EMP02652,20210.75
EMP02653,5987.92
EMP02654,3769.55
EMP02655,12167.86
EMP02656,23463.67
EMP02657,19170.83
EMP02658,19844.82
EMP02659,21046.97
EMP02660,21203.39
EMP02661,10642.53
EMP02662,25626.53
EMP02663,20008.35
EMP02664,21442.85
EMP02665,15508.45
EMP02666,19790.43
EMP02667,21329.41
EMP02668,22482.60
EMP02669,26710.04
EMP02670,3003.46
EMP02671,22888.79
EMP02672,28064.59
EMP02673,19779.56
EMP02674,7213.63
EMP02675,13684.44
EMP02676,29570.42
EMP02677,9302.82
EMP02678,8239.32
EMP02679,12444.18
EMP02680,24716.13
EMP02681,6658.58
EMP02682,17881.08
EMP02683,12602.26
EMP02684,8698.52
EMP02685,27911.24
EMP02686,22578.67
EMP02687,20395.00
EMP02688,24594.45
EMP02689,7134.83
EMP02690,22279.71
EMP02691,18901.72
EMP02692,12005.35
EMP02693,7941.18
EMP02694,11673.64
EMP02695,19524.23
EMP02696,20472.93
EMP02697,10574.31
EMP02698,10275.61
EMP02699,23658.87
EMP02700,9070.47
EMP02701,22615.53
EMP02702,27019.86
EMP02703,7169.67
EMP02704,11795.32
EMP02705,26120.06
EMP02706,3040.69
EMP02707,13719.16
EMP02708,23953.93
EMP02709,3876.34
EMP02710,16181.42
EMP02711,19055.85
EMP02712,11639.96
EMP02713,12442.75
EMP02714,29477.55
EMP02715,26992.54
EMP02716,22658.59
EMP02717,15674.33
EMP02718,3410.76
EMP02719,17039.66
EMP02720,21847.35
EMP02721,12603.34
EMP02722,3123.05
EMP02723,15480.69
EMP02724,28683.63
EMP02725,25782.59
EMP02726,13018.59
EMP02727,6093.94
EMP02728,25353.89
EMP02729,27539.44
EMP02730,9261.04
EMP02731,9735.58
EMP02732,6086.82
EMP02733,9020.98
EMP02734,5599.55
EMP02735,13603.34
EMP02736,24524.88
EMP02737,5437.04
EMP02738,6724.78
EMP02739,5198.60
EMP02740,28223.90
EMP02741,6528.22
EMP02742,22968.92
EMP02743,29796.49
EMP02744,26029.61
EMP02745,6999.51
EMP02746,7619.39
EMP02747,23619.42
EMP02748,15082.79
EMP02749,15468.14
EMP02750,15416.01
EMP02751,14888.90
EMP02752,14551.73
EMP02753,19375.36
EMP02754,22944.89
EMP02755,26503.89
EMP02756,29880.68
EMP02757,22306.97
EMP02758,19629.48
EMP02759,4260.64
EMP02760,18377.59
EMP02761,5256.68
EMP02762,13850.36
EMP02763,12290.11
EMP02764,26341.98
EMP02765,13548.29
EMP02766,12400.34
EMP02767,25743.12
EMP02768,25655.77
EMP02769,24409.86
EMP02770,13999.50
EMP02771,14701.98
EMP02772,23825.10
EMP02773,20562.44
EMP02774,13957.81
EMP02775,8839.16
EMP02776,29870.57
EMP02777,28650.32
EMP02778,28278.24
EMP02779,23479.32
EMP02780,20215.98
EMP02781,18897.05
EMP02782,22543.75
EMP02783,7450.56
EMP02784,3822.63
EMP02785,18023.02
EMP02786,21824.76
EMP02787,17433.95
EMP02788,12256.42
EMP02789,22205.44
EMP02790,16580.93
EMP02791,11437.41
EMP02792,13159.40
EMP02793,10700.43
EMP02794,23112.49
EMP02795,9530.77
EMP02796,13725.07
EMP02797,15679.59
EMP02798,24540.78
EMP02799,6083.31
EMP02800,12248.70
EMP02801,14859.68
EMP02802,20566.42
EMP02803,10443.23
EMP02804,22639.18
EMP02805,28624.38
EMP02806,26365.93
EMP02807,27290.79
EMP02808,5938.12
EMP02809,8550.61
EMP02810,13943.29
EMP02811,12782.20
EMP02812,3394.96
EMP02813,4559.92
EMP02814,24053.22
EMP02815,21081.12
EMP02816,25493.33
EMP02817,21316.48
EMP02818,21456.15
EMP02819,23947.76
EMP02820,10514.58
EMP02821,24988.54
EMP02822,4752.35
EMP02823,24722.65
EMP02824,21758.29
EMP02825,13078.98
EMP02826,12373.63
EMP02827,20302.74
EMP02828,20417.79
EMP02829,18713.24
EMP02830,12485.94
EMP02831,5562.07
EMP02832,28330.22
EMP02833,8549.31
EMP02834,11574.57
EMP02835,26117.62
EMP02836,16386.06
EMP02837,12344.38
EMP02838,11346.27
EMP02839,23382.64
EMP02840,9292.46
EMP02841,7177.07
EMP02842,8288.26
EMP02843,14485.76
EMP02844,14637.32
EMP02845,13381.16
EMP02846,12774.25
EMP02847,11863.67
EMP02848,27798.04
EMP02849,5398.65
EMP02850,10001.00
EMP02851,9158.16
EMP02852,23179.12
EMP02853,28004.80
EMP02854,28276.11
EMP02855,20465.56
EMP02856,28546.97
EMP02857,15696.75
EMP02858,22259.24
EMP02859,16997.24
EMP02860,12858.34
EMP02861,20469.96
EMP02862,9683.14
EMP02863,9814.42
EMP02864,18950.31
EMP02865,27732.98
EMP02866,11849.92
EMP02867,21498.51
EMP02868,13775.31
EMP02869,5731.32
EMP02870,26810.17
EMP02871,28410.68
EMP02872,9523.84
EMP02873,25564.98
EMP02874,25588.35
EMP02875,4579.57
EMP02876,24980.32
EMP02877,14691.78
EMP02878,21118.08
EMP02879,12235.85
EMP02880,25804.44
EMP02881,19710.04
EMP02882,22694.20
EMP02883,24585.65
EMP02884,26120.54
EMP02885,29209.30
EMP02886,19735.85
EMP02887,21581.53
EMP02888,24832.01
EMP02889,5566.68
EMP02890,11486.04
EMP02891,7210.78
EMP02892,8455.27
EMP02893,17748.82
EMP02894,26947.69
EMP02895,8175.09
EMP02896,14990.03
EMP02897,9456.17
EMP02898,7874.92
EMP02899,19783.93
EMP02900,3407.49
EMP02901,20316.12
EMP02902,5000.62
EMP02903,21426.09
EMP02904,9747.66
EMP02905,12295.48
EMP02906,14887.29
EMP02907,24119.32
EMP02908,12569.77
EMP02909,22060.43
EMP02910,11838.03
EMP02911,14367.76
EMP02912,19596.35
EMP02913,6663.54
EMP02914,13198.08
EMP02915,26880.02
EMP02916,19832.31
EMP02917,9682.25
EMP02918,3114.69
EMP02919,9617.59
EMP02920,23223.92
EMP02921,17772.46
EMP02922,13404.01
EMP02923,14154.25
EMP02924,3051.32
EMP02925,17533.31
EMP02926,27598.64
EMP02927,15431.51
EMP02928,27719.11
EMP02929,6605.41
EMP02930,11517.91
EMP02931,8693.36
EMP02932,4425.53
EMP02933,4045.37
EMP02934,12815.44
EMP02935,6675.62
EMP02936,10349.60
EMP02937,12232.90
EMP02938,19914.31
EMP02939,28010.93
EMP02940,28498.84
EMP02941,26874.49
EMP02942,18540.30
EMP02943,22289.88
EMP02944,27206.35
EMP02945,6069.27
EMP02946,28706.92
EMP02947,25292.06
EMP02948,29457.17
EMP02949,3897.47
EMP02950,6493.48
EMP02951,5567.83
EMP02952,24757.32
EMP02953,17580.90
EMP02954,29288.37
EMP02955,9812.16
EMP02956,13137.35
EMP02957,27947.43
EMP02958,17344.51
EMP02959,19326.71
EMP02960,4103.61
EMP02961,17708.07
EMP02962,22512.70
EMP02963,10314.33
EMP02964,15916.09
EMP02965,22924.83
EMP02966,5880.56
EMP02967,16792.04
EMP02968,6480.73
EMP02969,25012.07
EMP02970,21751.11
EMP02971,10544.78
EMP02972,26396.99
EMP02973,19671.06
EMP02974,22944.67
EMP02975,29771.02
EMP02976,16298.34
EMP02977,15309.31
EMP02978,13801.40
EMP02979,19895.25
EMP02980,3563.55
EMP02981,14741.04
EMP02982,8499.05
EMP02983,22438.84
EMP02984,19761.03
EMP02985,5304.15
EMP02986,9381.56
EMP02987,16851.79
EMP02988,16816.14
EMP02989,28961.71
EMP02990,5919.03
EMP02991,15812.27
EMP02992,4863.47
EMP02993,12482.18
EMP02994,24687.99
EMP02995,22699.15
EMP02996,27060.96
EMP02997,17412.99
EMP02998,21373.25
EMP02999,14734.61
EMP03000,19302.63
EMP03001,5275.60
EMP03002,4248.89
EMP03003,29679.87
EMP03004,22768.83
EMP03005,18218.10
EMP03006,27895.28
EMP03007,4946.24
EMP03008,4600.22
EMP03009,18262.58
EMP03010,26053.14
EMP03011,27557.39
EMP03012,16671.92
EMP03013,16279.78
EMP03014,26502.41
EMP03015,24565.12
EMP03016,22478.16
EMP03017,19912.12
EMP03018,29685.26
EMP03019,28282.40
EMP03020,9516.31
EMP03021,3849.26
EMP03022,29466.92
EMP03023,24051.23
EMP03024,11280.18
EMP03025,18136.23
EMP03026,15946.91
EMP03027,22211.58
EMP03028,7038.38
EMP03029,24564.64
EMP03030,26595.37
EMP03031,18479.45
EMP03032,25982.51
EMP03033,4661.21
EMP03034,26195.31
EMP03035,22077.98
EMP03036,21082.93
EMP03037,21345.41
EMP03038,29121.34
EMP03039,16694.81
EMP03040,5086.50
EMP03041,20979.60
EMP03042,26379.14
EMP03043,6662.34
EMP03044,19531.14
EMP03045,17279.82
EMP03046,22567.07
EMP03047,28674.53
EMP03048,4436.28
EMP03049,14394.66
EMP03050,16502.38
EMP03051,14864.37
EMP03052,12456.14
EMP03053,4391.85
EMP03054,17679.58
EMP03055,27171.02
EMP03056,8754.40
EMP03057,23418.97
EMP03058,17996.50
EMP03059,26623.48
EMP03060,9674.43
EMP03061,28924.43
EMP03062,17296.61
EMP03063,16460.01
EMP03064,4438.32
EMP03065,23539.01
EMP03066,3231.51
EMP03067,29887.91
EMP03068,23610.77
EMP03069,23525.74
EMP03070,20747.87
EMP03071,16768.06
EMP03072,4910.86
EMP03073,13107.30
EMP03074,27146.34
EMP03075,4581.67
EMP03076,28144.85
EMP03077,23475.21
EMP03078,5147.20
EMP03079,22703.71
EMP03080,23567.52
EMP03081,7873.96
EMP03082,17729.04
EMP03083,20268.42
EMP03084,6857.49
EMP03085,6835.95
EMP03086,18680.85
EMP03087,27766.41
EMP03088,23113.53
EMP03089,24419.22
EMP03090,11827.18
EMP03091,29961.54
EMP03092,14844.40
EMP03093,9170.39
EMP03094,14747.70
EMP03095,24757.48
EMP03096,11833.86
EMP03097,4498.82
EMP03098,9519.07
EMP03099,29279.58
EMP03100,23015.53
EMP03101,9205.80
EMP03102,7556.50
EMP03103,6667.41
EMP03104,5088.85
EMP03105,17063.85
EMP03106,4026.03
EMP03107,14896.33
EMP03108,22547.84
EMP03109,6586.39
EMP03110,29535.93
EMP03111,26363.53
EMP03112,9078.65
EMP03113,28466.82
EMP03114,21896.53
EMP03115,19984.75
EMP03116,9909.61
EMP03117,17598.79
EMP03118,25662.79
EMP03119,29152.41
EMP03120,28669.38
EMP03121,23115.68
EMP03122,14942.28
EMP03123,25103.92
EMP03124,19624.16
EMP03125,18507.54
EMP03126,15563.71
EMP03127,16041.24
EMP03128,26823.94
EMP03129,21587.48
EMP03130,19157.03
EMP03131,8728.27
EMP03132,27691.02
EMP03133,7887.33
EMP03134,23996.11
EMP03135,22272.23
EMP03136,12930.43
EMP03137,8963.42
EMP03138,3598.43
EMP03139,3368.36
EMP03140,14332.39
EMP03141,15088.80
EMP03142,16063.58
EMP03143,23454.46
EMP03144,12071.25
EMP03145,8896.94
EMP03146,26963.39
EMP03147,29982.25
EMP03148,22483.05
EMP03149,23724.41
EMP03150,26271.35
EMP03151,23367.24
EMP03152,25025.75
EMP03153,5676.72
EMP03154,3337.49
EMP03155,6126.93
EMP03156,28191.51
EMP03157,28811.38
EMP03158,29277.26
EMP03159,17259.26
EMP03160,14549.43
EMP03161,17296.16
EMP03162,5348.89
EMP03163,27048.79
EMP03164,12850.50
EMP03165,20958.20
EMP03166,24943.69
EMP03167,17217.79
EMP03168,14222.64
EMP03169,8291.02
EMP03170,14707.11
EMP03171,21662.54
EMP03172,12924.66
EMP03173,21731.42
EMP03174,7045.87
EMP03175,8932.09
EMP03176,3911.79
EMP03177,12857.24
EMP03178,7857.31
EMP03179,6117.68
EMP03180,10593.51
EMP03181,4089.71
EMP03182,4742.18
EMP03183,12925.21
EMP03184,12636.07
EMP03185,8510.20
EMP03186,29230.40
EMP03187,4401.74
EMP03188,21477.55
EMP03189,24521.51
EMP03190,14661.76
EMP03191,25078.55
EMP03192,25382.44
EMP03193,5297.60
EMP03194,19319.56
EMP03195,8179.61
EMP03196,13365.57
EMP03197,9273.36
EMP03198,26214.98
EMP03199,23023.20
EMP03200,6162.19
EMP03201,12327.32
EMP03202,8563.52
EMP03203,3818.08
EMP03204,25611.06
EMP03205,20805.33
EMP03206,25482.19
EMP03207,15722.48
EMP03208,5351.79
EMP03209,9122.18
EMP03210,25767.17
EMP03211,20294.81
EMP03212,28615.72
EMP03213,28360.52
EMP03214,4786.33
EMP03215,12319.71
EMP03216,29110.99
EMP03217,29063.26
EMP03218,21539.94
EMP03219,23441.03
EMP03220,14568.08
EMP03221,22285.13
EMP03222,11804.65
EMP03223,9075.60
EMP03224,3421.38
EMP03225,9933.53
EMP03226,5982.38
EMP03227,28717.13
EMP03228,7355.04
EMP03229,22486.02
EMP03230,8825.27
EMP03231,18969.32
EMP03232,10038.11
EMP03233,18323.39
EMP03234,12601.46
EMP03235,28470.31
EMP03236,10314.58
EMP03237,24162.26
EMP03238,21503.87
EMP03239,13287.62
EMP03240,6397.86
EMP03241,3410.03
EMP03242,20185.03
EMP03243,11373.65
EMP03244,25247.29
EMP03245,11697.65
EMP03246,10226.02
EMP03247,29276.07
EMP03248,3276.03
EMP03249,24372.14
EMP03250,25115.91
EMP03251,7495.70
EMP03252,12854.91
EMP03253,16350.63
EMP03254,10930.65
EMP03255,29676.78
EMP03256,6736.15
EMP03257,12451.87
EMP03258,4356.12
EMP03259,18199.76
EMP03260,22523.80
EMP03261,11128.60
EMP03262,19000.13
EMP03263,24726.71
EMP03264,9664.32
EMP03265,25425.58
EMP03266,29081.60
EMP03267,20822.34
EMP03268,24121.23
EMP03269,9983.14
EMP03270,14572.34
EMP03271,28940.87
EMP03272,27931.91
EMP03273,14995.20
EMP03274,12698.11
EMP03275,28829.62
EMP03276,7222.58
EMP03277,16212.92
EMP03278,21380.35
EMP03279,25754.54
EMP03280,20979.19
EMP03281,24361.96
EMP03282,14718.47
EMP03283,5901.49
EMP03284,28937.29
EMP03285,11711.11
EMP03286,16975.02
EMP03287,11848.78
EMP03288,29363.17
EMP03289,11994.09
EMP03290,3731.95
EMP03291,6142.19
EMP03292,6251.65
EMP03293,23443.86
EMP03294,4936.15
EMP03295,10733.55
EMP03296,4562.27
EMP03297,16350.25
EMP03298,14445.96
EMP03299,28366.76
EMP03300,27556.32
EMP03301,13296.65
EMP03302,26427.47
EMP03303,5912.39
EMP03304,28081.19
EMP03305,6070.55
EMP03306,20530.79
EMP03307,24162.68
EMP03308,20776.57
EMP03309,19175.26
EMP03310,3201.07
EMP03311,20703.20
EMP03312,3648.55
EMP03313,8896.57
EMP03314,12747.61
EMP03315,20175.76
EMP03316,25273.22
EMP03317,9997.99
EMP03318,12906.77
EMP03319,11539.07
EMP03320,19050.56
EMP03321,12332.49
EMP03322,22590.45
EMP03323,24819.50
EMP03324,26432.22
EMP03325,3965.90
EMP03326,11311.68
EMP03327,4323.56
EMP03328,15893.58
EMP03329,26808.66
EMP03330,27422.38
EMP03331,17357.31
EMP03332,19610.89
EMP03333,7247.80
EMP03334,20785.73
EMP03335,19164.54
EMP03336,4338.47
EMP03337,6859.66
EMP03338,3836.60
EMP03339,27056.59
EMP03340,4858.75
EMP03341,11966.73
EMP03342,29158.33
EMP03343,10560.92
EMP03344,14599.88
EMP03345,7578.31
EMP03346,24722.67
EMP03347,19864.05
EMP03348,25580.86
EMP03349,29124.50
EMP03350,10801.91
EMP03351,29866.28
EMP03352,9753.25
EMP03353,15357.53
EMP03354,5268.60
EMP03355,18801.37
EMP03356,20061.80
EMP03357,3851.24
EMP03358,29547.58
EMP03359,13603.94
EMP03360,18142.60
EMP03361,5681.70
EMP03362,5879.05
EMP03363,27030.55
EMP03364,17518.06
EMP03365,7116.47
EMP03366,11788.49
EMP03367,11957.35
EMP03368,21432.11
EMP03369,4479.18
EMP03370,8740.20
EMP03371,4288.02
EMP03372,29096.94
EMP03373,24788.59
EMP03374,26876.38
EMP03375,4510.22
EMP03376,5094.31
EMP03377,17297.81
EMP03378,8511.79
EMP03379,19136.86
EMP03380,16989.88
EMP03381,21679.29
EMP03382,28666.72
EMP03383,23060.67
EMP03384,17878.07
EMP03385,21315.11
EMP03386,22376.77
EMP03387,4236.28
EMP03388,7578.24
EMP03389,19959.88
EMP03390,16817.94
EMP03391,12083.32
EMP03392,12549.11
EMP03393,5944.72
EMP03394,9428.98
EMP03395,6577.57
EMP03396,16279.38
EMP03397,19085.95
EMP03398,17200.23
EMP03399,25163.89
EMP03400,29946.19
EMP03401,27551.09
EMP03402,20129.41
EMP03403,22385.76
EMP03404,25511.19
EMP03405,23117.32
EMP03406,16519.34
EMP03407,12480.29
EMP03408,26145.88
EMP03409,7533.87
EMP03410,12311.46
EMP03411,25136.28
EMP03412,20942.81
EMP03413,16069.95
EMP03414,20010.94
EMP03415,27154.54
EMP03416,26278.89
EMP03417,8793.89
EMP03418,18965.69
EMP03419,18885.64
EMP03420,16949.76
EMP03421,29686.35
EMP03422,29810.85
EMP03423,11049.65
EMP03424,26290.84
EMP03425,4342.35
EMP03426,9784.47
EMP03427,9865.62
EMP03428,8941.23
EMP03429,22761.50
EMP03430,18356.79
EMP03431,28335.79
EMP03432,15690.64
EMP03433,21565.04
EMP03434,10197.14
EMP03435,12039.91
EMP03436,12977.66
EMP03437,26910.75
EMP03438,4926.96
EMP03439,12899.84
EMP03440,15079.21
EMP03441,13403.15
EMP03442,22375.96
EMP03443,20072.66
EMP03444,8846.45
EMP03445,21416.57
EMP03446,26171.07
EMP03447,19422.65
EMP03448,29001.72
EMP03449,29462.57
EMP03450,28443.47
EMP03451,24908.02
EMP03452,14513.89
EMP03453,5540.75
EMP03454,14239.14
EMP03455,3698.14
EMP03456,10416.18
EMP03457,24813.30
EMP03458,11861.67
EMP03459,18909.85
EMP03460,13621.15
EMP03461,14438.95
EMP03462,7863.61
EMP03463,27518.58
EMP03464,20821.35
EMP03465,27990.65
EMP03466,20733.46
EMP03467,25261.03
EMP03468,4442.44
EMP03469,20564.05
EMP03470,21500.32
EMP03471,8200.07
EMP03472,20837.07
EMP03473,19460.08
EMP03474,6496.89
EMP03475,4071.35
EMP03476,13473.19
EMP03477,20195.31
EMP03478,11383.57
EMP03479,29572.67
EMP03480,28779.86
EMP03481,12557.25
EMP03482,15242.61
EMP03483,7393.27
EMP03484,4566.28
EMP03485,17479.83
EMP03486,6101.09
EMP03487,24009.23
EMP03488,14526.72
EMP03489,25665.14
EMP03490,19635.00
EMP03491,17094.93
EMP03492,26284.23
EMP03493,3123.18
EMP03494,17044.00
EMP03495,17817.18
EMP03496,9710.27
EMP03497,19139.79
EMP03498,9167.51
EMP03499,13289.36
EMP03500,28885.47
EMP03501,4615.78
EMP03502,25837.60
EMP03503,6067.61
EMP03504,4038.05
EMP03505,12246.59
EMP03506,18232.64
EMP03507,17769.29
EMP03508,4112.42
EMP03509,21631.93
EMP03510,28608.12
EMP03511,14685.63
EMP03512,14278.96
EMP03513,8118.67
EMP03514,21236.93
EMP03515,25646.78
EMP03516,27699.59
EMP03517,17988.01
EMP03518,15691.21
EMP03519,23376.45
EMP03520,17209.92
EMP03521,9499.12
EMP03522,8741.68
EMP03523,15146.79
EMP03524,7269.48
EMP03525,13296.72
EMP03526,15137.33
EMP03527,23711.30
EMP03528,11565.58
EMP03529,9778.90
EMP03530,25359.57
EMP03531,16253.94
EMP03532,25034.35
EMP03533,27204.00
EMP03534,11119.82
EMP03535,7447.42
EMP03536,21784.14
EMP03537,12591.97
EMP03538,10887.87
EMP03539,9661.77
EMP03540,11471.86
EMP03541,13845.39
EMP03542,14100.87
EMP03543,10906.28
EMP03544,25092.21
EMP03545,4979.55
EMP03546,21908.62
EMP03547,28223.60
EMP03548,3892.38
EMP03549,11908.48
EMP03550,26360.97
EMP03551,23984.41
EMP03552,6221.71
EMP03553,4885.00
EMP03554,13836.22
EMP03555,29854.24
EMP03556,9566.19
EMP03557,13438.32
EMP03558,4247.31
EMP03559,11120.88
EMP03560,26801.73
EMP03561,13491.30
EMP03562,17142.98
EMP03563,8581.86
EMP03564,11828.28
EMP03565,6272.29
EMP03566,6246.58
EMP03567,28295.72
EMP03568,14218.34
EMP03569,6662.63
EMP03570,9243.06
EMP03571,7199.07
EMP03572,16328.94
EMP03573,3741.33
EMP03574,20737.65
EMP03575,21883.59
EMP03576,7485.39
EMP03577,25501.89
EMP03578,5265.21
EMP03579,25712.61
EMP03580,14347.92
EMP03581,17024.21
EMP03582,27029.52
EMP03583,8936.71
EMP03584,11419.10
EMP03585,27785.81
EMP03586,6694.90
EMP03587,15540.69
EMP03588,16840.28
EMP03589,13291.45
EMP03590,13040.22
EMP03591,22221.50
EMP03592,21159.61
EMP03593,5789.51
EMP03594,20616.20
EMP03595,21157.39
EMP03596,22631.86
EMP03597,17525.78
EMP03598,3721.80
EMP03599,20082.96
EMP03600,29832.33
EMP03601,18761.93
EMP03602,18033.93
EMP03603,24633.16
EMP03604,6932.19
EMP03605,9655.72
EMP03606,26087.24
EMP03607,21961.14
EMP03608,27892.02
EMP03609,11064.26
EMP03610,3506.56
EMP03611,27270.76
EMP03612,23083.10
EMP03613,4389.04
EMP03614,24444.49
EMP03615,8133.86
EMP03616,9442.79
EMP03617,22732.69
EMP03618,24070.27
EMP03619,18285.82
EMP03620,4210.72
EMP03621,5882.91
EMP03622,16193.16
EMP03623,20009.85
EMP03624,7576.67
EMP03625,28977.50
EMP03626,6184.74
EMP03627,27231.17
EMP03628,19198.98
EMP03629,22137.27
EMP03630,29289.45
EMP03631,13046.70
EMP03632,25524.01
EMP03633,28879.98
EMP03634,18180.97
EMP03635,4614.33
EMP03636,16152.57
EMP03637,6748.31
EMP03638,17234.63
EMP03639,20117.57
EMP03640,7158.49
EMP03641,11299.14
EMP03642,23441.85
EMP03643,10907.21
EMP03644,10267.30
EMP03645,7408.71
EMP03646,8192.65
EMP03647,28901.21
EMP03648,24149.83
EMP03649,26749.67
EMP03650,5295.65
EMP03651,12897.25
EMP03652,5775.82
EMP03653,24291.35
EMP03654,22592.29
EMP03655,9619.14
EMP03656,26807.00
EMP03657,6763.04
EMP03658,28353.20
EMP03659,24079.41
EMP03660,28386.71
EMP03661,6203.22
EMP03662,29319.32
EMP03663,23194.57
EMP03664,24405.19
EMP03665,4993.44
EMP03666,23768.94
EMP03667,9537.96
EMP03668,3384.87
EMP03669,14146.28
EMP03670,28354.20
EMP03671,22657.00
EMP03672,28539.15
EMP03673,29080.20
EMP03674,10656.58
EMP03675,8517.48
EMP03676,4311.24
EMP03677,21671.93
EMP03678,3460.72
EMP03679,20366.89
EMP03680,17796.17
EMP03681,16028.49
EMP03682,14639.60
EMP03683,16632.23
EMP03684,26889.67
EMP03685,16165.83
EMP03686,8281.06
EMP03687,4384.49
EMP03688,26791.49
EMP03689,24620.02
EMP03690,4267.23
EMP03691,13413.03
EMP03692,15619.13
EMP03693,18949.84
EMP03694,7942.74
EMP03695,20057.19
EMP03696,10359.17
EMP03697,23115.33
EMP03698,10776.34
EMP03699,14641.10
EMP03700,13199.06
EMP03701,26837.74
EMP03702,23033.03
EMP03703,29649.46
EMP03704,4441.44
EMP03705,7259.57
EMP03706,9429.57
EMP03707,8667.72
EMP03708,12705.84
EMP03709,19531.42
EMP03710,22546.09
EMP03711,6589.75
EMP03712,4969.36
EMP03713,29353.41
EMP03714,11410.42
EMP03715,20669.32
EMP03716,17188.45
EMP03717,21994.38
EMP03718,18158.46
EMP03719,25658.44
EMP03720,18777.90
EMP03721,22900.70
EMP03722,12005.56
EMP03723,15536.90
EMP03724,8101.23
EMP03725,28689.14
EMP03726,8938.33
EMP03727,9191.10
EMP03728,18348.35
EMP03729,16094.83
EMP03730,14554.91
EMP03731,4849.21
EMP03732,16741.64
EMP03733,8315.28
EMP03734,26344.10
EMP03735,11121.31
EMP03736,24920.99
EMP03737,11155.23
EMP03738,5399.93
EMP03739,28128.78
EMP03740,13611.10
EMP03741,25434.98
EMP03742,23117.55
EMP03743,10437.27
EMP03744,11271.08
EMP03745,28275.97
EMP03746,4810.67
EMP03747,9330.06
EMP03748,12366.85
EMP03749,9122.58
EMP03750,4427.27
EMP03751,28376.31
EMP03752,24191.03
EMP03753,9698.05
EMP03754,28621.95
EMP03755,9258.95
EMP03756,8782.76
EMP03757,28524.97
EMP03758,23367.76
EMP03759,13431.69
EMP03760,15471.87
EMP03761,15167.09
EMP03762,18059.12
EMP03763,24372.86
EMP03764,29887.05
EMP03765,24969.57
EMP03766,20669.55
EMP03767,24995.69
EMP03768,10926.77
EMP03769,12788.23
EMP03770,17984.07
EMP03771,28160.48
EMP03772,8194.98
EMP03773,9006.55
EMP03774,8226.04
EMP03775,11213.47
EMP03776,11749.81
EMP03777,7039.88
EMP03778,26541.63
EMP03779,13050.66
EMP03780,12704.40
EMP03781,9522.06
EMP03782,22792.30
EMP03783,22371.66
EMP03784,28252.80
EMP03785,10458.06
EMP03786,25937.19
EMP03787,13549.40
EMP03788,25072.08
EMP03789,13809.10
EMP03790,11961.43
EMP03791,6896.13
EMP03792,4773.22
EMP03793,20253.04
EMP03794,8825.69
EMP03795,17054.32
EMP03796,22139.00
EMP03797,9232.86
EMP03798,10273.90
EMP03799,17782.95
EMP03800,22296.19
EMP03801,5870.06
EMP03802,10542.68
EMP03803,26545.74
EMP03804,25722.25
EMP03805,27877.24
EMP03806,25065.41
EMP03807,17036.89
EMP03808,11083.45
EMP03809,28255.74
EMP03810,29157.79
EMP03811,6103.68
EMP03812,3341.83
